STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry
18190,-37.813405,119-La Trobe St/Spencer St (Melbourne City),144.951502,1,86,POINT (144.9515019684551 -37.81340496347599)
18192,-37.81496,120-Lonsdale St/Spencer St (Melbourne City),144.952311,1,86,POINT (144.95231088768983 -37.81495998343897)
18194,-37.818319,122-Southern Cross Railway Station/Spencer St (Melbourne City),144.953718,1,96,POINT (144.9537181310708 -37.818318963428034)
18196,-37.821773,124-Batman Park/Spencer St (Melbourne City),144.955406,1,"12,96,109",POINT (144.95540617420536 -37.82177298350119)
18197,-37.823591,124A-Casino/MCEC/Clarendon St (Southbank),144.95631,1,"12,96,109",POINT (144.9563101354329 -37.82359098358099)
18199,-37.815874,5-Bourke St/William St (Melbourne City),144.95825,1,58,POINT (144.95825018445 -37.81587402309257)
20549,-37.84184,64-Power St/Glenferrie Rd (Kooyong),145.031967,1,16,POINT (145.03196700333015 -37.84184001849025)
20550,-37.840041,65-Warra St/Glenferrie Rd (Toorak),145.03214,1,16,POINT (145.0321401650479 -37.84004100834267)
20551,-37.839333,65-Kooyong Railway Station/Glenferrie Rd (Kooyong),145.032431,1,16,POINT (145.03243104568054 -37.83933297830271)
20552,-37.838494,66-Kooyong Tennis Centre/Glenferrie Rd (Toorak),145.032351,1,16,POINT (145.03235112669037 -37.83849399824244)
20553,-37.838336,66-Vision Australia/Glenferrie Rd (Kooyong),145.032617,1,16,POINT (145.0326171668432 -37.838336048256075)
20554,-37.835557,67-Gardiner Rd/Glenferrie Rd (Hawthorn),145.03294,1,16,POINT (145.03294009060593 -37.835557028169085)
20555,-37.835451,67-Gardiner Rd/Glenferrie Rd (Hawthorn),145.033091,1,16,POINT (145.03309093088737 -37.835451008197104)
20556,-37.833427,68-Callantina Rd/Glenferrie Rd (Hawthorn),145.033304,1,16,POINT (145.0333040541074 -37.833426998189864)
18201,-37.811996,7-Flagstaff Railway Station/William St (Melbourne City),144.956517,1,58,POINT (144.95651714056896 -37.81199601298856)
18202,-37.809743,8-Franklin St/William St (Melbourne City),144.955454,1,58,POINT (144.95545405993326 -37.80974304298526)
18203,-37.805391,10-Victoria St/Peel St (West Melbourne),144.956029,1,58,POINT (144.9560289822106 -37.80539100269943)
18204,-37.805698,10-Victoria St/Peel St (West Melbourne),144.956077,1,58,POINT (144.95607686207285 -37.805697992707906)
18205,-37.807442,9-Queen Victoria Market/Peel St (North Melbourne),144.955779,1,58,POINT (144.95577914136538 -37.807442012836695)
18206,-37.807216,9-Queen Victoria Market/39 Peel St (North Melbourne),144.955751,1,58,POINT (144.95575106146882 -37.80721602282951)
18207,-37.809428,8-Franklin St/Peel St (Melbourne City),144.955474,1,58,POINT (144.955473860138 -37.809428042968555)
18208,-37.812461,7-Flagstaff Railway Station/William St (Melbourne City),144.956799,1,58,POINT (144.95679902103998 -37.81246104298877)
18210,-37.81544,5-Bourke St/William St (Melbourne City),144.95816,1,58,POINT (144.95816018446902 -37.815440043070055)
18211,-37.817457,4-Collins St/William St (Melbourne City),144.959092,1,58,POINT (144.95909186569725 -37.81745703315664)
18214,-37.819513,1-Flinders St/Queens Bridge St (Melbourne City),144.96124,1,58,POINT (144.96123998955755 -37.819512993244906)
18215,-37.822117,115-Casino/Southbank/Queens Bridge St (Southbank),144.961225,1,58,POINT (144.9612248670959 -37.822116963483175)
18217,-37.82961,117-York St/Kings Way (South Melbourne),144.964075,1,58,POINT (144.96407498442304 -37.82961000433969)
18218,-37.830536,118-Sturt St/Kings Way (Southbank),144.965004,1,58,POINT (144.96500414614238 -37.8305360144362)
18219,-37.8328,119-Wells St/Park St (South Melbourne),144.969816,1,58,POINT (144.96981590938455 -37.832799963967034)
18221,-37.83289,119-Wells St/Park St (South Melbourne),144.969802,1,58,POINT (144.96980186948042 -37.83288996396323)
18222,-37.831074,118-Sturt St/Kings Way (Southbank),144.965375,1,58,POINT (144.96537494701886 -37.83107403440046)
18223,-37.829571,117-York St/Kings Way (South Melbourne),144.963906,1,58,POINT (144.96390614421458 -37.82957103432502)
18224,-37.830091,20-Kings Way/Sturt St (Southbank),144.965334,1,1,POINT (144.9653339055282 -37.83009096442036)
18225,-37.828431,19-Miles St/Sturt St (Southbank),144.965755,1,1,POINT (144.9657551073029 -37.82843100420897)
18226,-37.825779,18-Grant St/Sturt St (Southbank),144.966634,1,1,POINT (144.96663386988135 -37.82577897386991)
18227,-37.823816,17-Arts Precinct/Sturt St (Southbank),144.967256,1,1,POINT (144.96725595125594 -37.82381598364513)
18229,-37.824094,17-Arts Precinct/Sturt St (Southbank),144.96718,1,1,POINT (144.96717999107844 -37.824093993675596)
18230,-37.825924,18-Grant St/Sturt St (Southbank),144.966664,1,1,POINT (144.96666410972148 -37.82592396388497)
18231,-37.828184,19-Miles St/Sturt St (Southbank),144.966057,1,1,POINT (144.9660571475561 -37.82818404416459)
18232,-37.830119,20-Kings Way/Sturt St (Southbank),144.96539,1,1,POINT (144.96539006558297 -37.83011904441621)
18233,-37.82626,116-City Rd/Kings Way (Southbank),144.960577,1,58,POINT (144.96057686205026 -37.82626002384142)
18341,-37.817906,24-Grattan St/Church St (Hawthorn),145.018607,1,48,POINT (145.01860703382462 -37.8179060456511)
18342,-37.815921,25-Brook St/Church St (Hawthorn),145.020602,1,48,POINT (145.02060214708177 -37.815921007387395)
18343,-37.813253,26-Barkers Rd/Church St (Hawthorn),145.023252,1,48,POINT (145.02325210445656 -37.81325304915111)
18347,-37.805617,34-Pakington St/High St (Kew),145.033837,1,48,POINT (145.03383683739403 -37.80561699955778)
18348,-37.804987,35-Cobden St/High St (Kew),145.035546,1,48,POINT (145.03554611601425 -37.80498699940668)
18349,-37.803489,36-Parkhill Rd/High St (Kew),145.039755,1,48,POINT (145.03975487088113 -37.8034890388803)
18350,-37.802473,37-Kew Cemetery/High St (Kew),145.042564,1,48,POINT (145.04256394984904 -37.80247302859037)
18351,-37.801259,38-Victoria Park/High St (Kew),145.045981,1,48,POINT (145.04598106767037 -37.801259018328274)
18352,-37.799413,39-Harp Rd/High St (Kew),145.050436,1,48,POINT (145.05043606381747 -37.79941302801652)
18353,-37.798628,40-Harp Village/High St (Kew East),145.052024,1,48,POINT (145.05202402313344 -37.7986280479027)
18354,-37.797439,41-Clyde St/High St (Kew East),145.054758,1,48,POINT (145.0547578612531 -37.79743896780004)
18355,-37.796397,42-Irymple Ave/High St (Kew East),145.057159,1,48,POINT (145.0571590668639 -37.79639703753177)
18356,-37.79465,43-Kew High School/High St (Kew East),145.061089,1,48,POINT (145.06108883572588 -37.79465004724324)
18357,-37.79353,44-Burke Rd/High St (Kew),145.063662,1,48,POINT (145.06366212030645 -37.79352999719608)
18358,-37.793168,45-Burke Rd/Doncaster Rd (Balwyn North),145.065216,1,48,POINT (145.06521588275183 -37.793168017242635)
18359,-37.792835,46-Wattle Ave/Doncaster Rd (Balwyn North),145.06745,1,48,POINT (145.06745004609542 -37.792835017352196)
18360,-37.792712,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),145.07144,1,48,POINT (145.07143993100854 -37.792711987688406)
18361,-37.793217,48-Sunburst Ave/Doncaster Rd (Balwyn North),145.074266,1,48,POINT (145.07426593362905 -37.79321697801805)
18362,-37.793756,49-Cityview Rd/Doncaster Rd (Balwyn North),145.077466,1,48,POINT (145.07746597637524 -37.79375598836523)
18363,-37.794259,50-Hill Rd/Doncaster Rd (Balwyn North),145.081189,1,48,POINT (145.08118909925057 -37.794258998746685)
18364,-37.87012,36-St Kilda Primary School/Brighton Rd (Elwood),144.988345,1,67,POINT (144.98834510730137 -37.87011999677495)
18365,-37.872881,38-Wimbledon Ave/Brighton Rd (Elwood),144.990078,1,67,POINT (144.99007815167164 -37.87288101742964)
18367,-37.87596,39-Glen Eira Rd/Brighton Rd (Elwood),144.992018,1,67,POINT (144.99201819381784 -37.875960008188194)
18368,-37.878947,40-Scott St/Brighton Rd (Elwood),144.993892,1,67,POINT (144.99389198640893 -37.87894701830382)
18369,-37.880842,41-Coleridge St/Brighton Rd (Elwood),144.99508,1,67,POINT (144.99507998166635 -37.880841968276606)
18370,-37.882864,42-Hotham St/Brighton Rd (St Kilda East),144.996344,1,67,POINT (144.9963439347813 -37.88286399830054)
18371,-37.883904,43-Brighton Rd/Glenhuntly Rd (Elsternwick),144.997578,1,67,POINT (144.99757801101077 -37.8839040383442)
18372,-37.884306,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),145.000557,1,67,POINT (145.0005570072734 -37.8843059784875)
18373,-37.884751,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),145.003945,1,67,POINT (145.00394496358703 -37.88475102865386)
18374,-37.885051,46-Orrong Rd/Glenhuntly Rd (Elsternwick),145.006211,1,67,POINT (145.00621116143978 -37.885050998767056)
18375,-37.885388,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),145.009113,1,67,POINT (145.00911311906555 -37.88538804891436)
18376,-37.885756,48-Parkside St/Glenhuntly Rd (Elsternwick),145.012241,1,67,POINT (145.0122411644148 -37.88575596880618)
18392,-37.886102,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),145.015086,1,67,POINT (145.01508589215243 -37.88610201861041)
18393,-37.886498,50-Royal Pde/Glenhuntly Rd (Caulfield),145.018259,1,67,POINT (145.01825894094782 -37.88649801839099)
18394,-37.886978,51-Hawthorn Rd/Glenhuntly Rd (Caulfield),145.022181,1,67,POINT (145.02218115204485 -37.886977988118375)
18395,-37.887218,52-Jasmine St/Glenhuntly Rd (Caulfield),145.024141,1,67,POINT (145.0241409976854 -37.88721801798154)
18396,-37.887611,53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),145.02711,1,67,POINT (145.02710991400997 -37.88761104786904)
18397,-37.887839,54-Bambra Rd/Glenhuntly Rd (Caulfield),145.0289,1,67,POINT (145.02890018846028 -37.887839017809526)
18398,-37.888108,55-Fallon St/Glenhuntly Rd (Caulfield),145.030986,1,67,POINT (145.0309860216484 -37.88810802772226)
18399,-37.888419,56-Kean St/Glenhuntly Rd (Caulfield),145.033433,1,67,POINT (145.03343293318792 -37.888418977596174)
18400,-37.88867,57-Laura St/Glenhuntly Rd (Caulfield),145.035485,1,67,POINT (145.03548492572398 -37.888669987472234)
18401,-37.888961,58-Booran Rd/Glenhuntly Rd (Caulfield),145.037808,1,67,POINT (145.03780799683852 -37.88896104730916)
18403,-37.889308,60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),145.040767,1,67,POINT (145.04076682894674 -37.88930799705202)
18404,-37.889548,61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),145.04275,1,67,POINT (145.04275007121805 -37.889548026837055)
18405,-37.889838,62-Grange Rd/Glenhuntly Rd (Glen Huntly),145.04504,1,67,POINT (145.04504003403713 -37.88983800660735)
18406,-37.890143,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.047658,1,67,POINT (145.0476579581764 -37.890143016405894)
18407,-37.890406,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.049903,1,67,POINT (145.04990292231878 -37.89040599627764)
18408,-37.890714,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.052192,1,67,POINT (145.05219216659836 -37.89071397616424)
18409,-37.891069,66-Glenhuntly Rd/Truganini Rd (Carnegie),145.054048,1,67,POINT (145.0540479702189 -37.89106902609796)
18410,-37.892697,67-Centre Rd/Truganini Rd (Carnegie),145.054369,1,67,POINT (145.05436909312655 -37.89269703631613)
18411,-37.893865,68-Carnegie/Truganini Rd (Carnegie),145.055805,1,67,POINT (145.05580513693195 -37.89386496654023)
18412,-37.914222,68-East Brighton/Hawthorn Rd (Brighton East),145.01689,1,64,POINT (145.01688985326592 -37.91422197947062)
18413,-37.911094,67-Howell St/Hawthorn Rd (Brighton East),145.017395,1,64,POINT (145.01739493298646 -37.91109402913484)
18414,-37.90873,66-Union St/Hawthorn Rd (Brighton East),145.017765,1,64,POINT (145.01776501311244 -37.908729998844095)
18415,-37.906574,65-Davey Ave/Hawthorn Rd (Brighton East),145.018141,1,64,POINT (145.018140853528 -37.906574048550354)
18416,-37.904094,64-Taylor St/Hawthorn Rd (Brighton East),145.018595,1,64,POINT (145.01859517489626 -37.904094008307844)
18417,-37.90157,63-North Rd/Hawthorn Rd (Brighton East),145.019072,1,64,POINT (145.0190721775098 -37.901570048281854)
18418,-37.899496,62-Gardenvale Rd/Hawthorn Rd (Caulfield South),145.019525,1,64,POINT (145.01952505995334 -37.899495998256285)
18419,-37.896702,61-Raynes St/Hawthorn Rd (Caulfield South),145.020067,1,64,POINT (145.02006686337157 -37.89670203822679)
18420,-37.895058,60-Dover St/Hawthorn Rd (Caulfield South),145.020372,1,64,POINT (145.02037214548466 -37.895058008210334)
18421,-37.893135,59-Princes Park/Hawthorn Rd (Caulfield South),145.020685,1,64,POINT (145.02068498796118 -37.89313497819448)
18422,-37.889938,58-Sycamore St/Hawthorn Rd (Caulfield South),145.021328,1,64,POINT (145.0213279525756 -37.889937998159645)
18423,-37.887081,57-Glenhuntly Rd/Hawthorn Rd (Caulfield South),145.021848,1,64,POINT (145.02184815123707 -37.88708103814069)
18424,-37.884584,56-Lockhart St/Hawthorn Rd (Caulfield),145.022347,1,64,POINT (145.02234711001663 -37.88458398812213)
18425,-37.88258,55-Sylverly Gr/Hawthorn Rd (Caulfield),145.022719,1,64,POINT (145.02271898884567 -37.88258004810987)
18426,-37.880128,54-Glen Eira Rd/Hawthorn Rd (Caulfield),145.023205,1,64,POINT (145.02320498734625 -37.880127998093656)
18427,-37.877488,53-Crotonhurst Ave/Hawthorn Rd (Caulfield North),145.023719,1,64,POINT (145.02371906553265 -37.87748802807789)
18428,-37.875251,52-Halstead St/Hawthorn Rd (Caulfield North),145.024154,1,64,POINT (145.02415394385076 -37.87525098806545)
18429,-37.872888,51-Balaclava Rd/Hawthorn Rd (Caulfield North),145.024604,1,64,POINT (145.02460394080387 -37.8728880377666)
18430,-37.869699,50-Inkerman Rd/Hawthorn Rd (Caulfield North),145.025189,1,"64,16",POINT (145.02518893607646 -37.869698977375606)
18431,-37.867992,49-Wanda Rd/Hawthorn Rd (Caulfield North),145.025519,1,"64,16",POINT (145.02551905349387 -37.86799203720363)
18432,-37.865899,48A-Dandenong Rd/Hawthorn Rd (Caulfield North),145.025904,1,"64,16",POINT (145.025903890335 -37.86589899697828)
18437,-37.864618,44-Bailey Ave/Dandenong Rd (Armadale),145.023677,1,64,POINT (145.02367692599123 -37.86461802668569)
18438,-37.863822,43-Matlock Ct/Dandenong Rd (Armadale),145.021913,1,64,POINT (145.02191292369167 -37.86382197653477)
18439,-37.862509,42-Kooyong Rd/Dandenong Rd (Armadale),145.018834,1,64,POINT (145.0188338405665 -37.86250896623153)
18440,-37.861966,41-Cantala Ave/Dandenong Rd (Armadale),145.017643,1,64,POINT (145.01764295958813 -37.861965996090674)
18441,-37.860808,40-Wattletree Rd/Dandenong Rd (Armadale),145.014696,1,"64,5",POINT (145.0146959979338 -37.86080796573661)
18443,-37.860301,38-Orrong Rd/Dandenong Rd (Armadale),145.010834,1,"64,5",POINT (145.0108339170677 -37.86030099543086)
18444,-37.859827,37-Lansdowne Rd/Dandenong Rd (Prahran),145.007278,1,"64,5",POINT (145.00727783664396 -37.85982696477473)
18445,-37.859425,36-Alexandra St/Dandenong Rd (Prahran),145.004299,1,"64,5",POINT (145.00429883697078 -37.8594250242045)
18446,-37.859073,35-Williams Rd/Dandenong Rd (Prahran),145.001649,1,"64,5",POINT (145.0016488776043 -37.85907303371533)
18447,-37.858508,34-Westbury St/Dandenong Rd (St Kilda East),144.997538,1,"64,5",POINT (144.99753803930824 -37.85850801299251)
18448,-37.858279,33-Hornby St/Dandenong Rd (Windsor),144.995748,1,"64,5",POINT (144.9957481202448 -37.85827896268896)
18449,-37.857426,32-Chapel St/Dandenong Rd (Windsor),144.991691,1,"64,5",POINT (144.991690929711 -37.85742603344616)
18450,-37.821711,115-Casino East/Queens Bridge St (Southbank),144.961225,1,58,POINT (144.9612248674738 -37.82171097344609)
18451,-37.877269,64-Darling Rd/Waverley Rd (Malvern East),145.058765,1,3/3a,POINT (145.0587650629392 -37.877268965821955)
18452,-37.877103,63-Hughes St/Waverley Rd (Malvern East),145.056905,1,3/3a,POINT (145.05690494208753 -37.87710300586168)
18453,-37.876873,62-Macgregor St/Waverley Rd (Malvern East),145.055001,1,3/3a,POINT (145.05500090130528 -37.87687296591382)
18454,-37.876376,61-Tennyson St/Waverley Rd (Malvern East),145.05108,1,3/3a,POINT (145.05108014563953 -37.87637598711796)
18455,-37.876051,60-Burke Rd/Waverley Rd (Malvern East),145.048326,1,3/3a,POINT (145.04832614909017 -37.8760509980015)
18456,-37.875844,59-Dandenong Rd/Waverley Rd (Caulfield East),145.045069,1,3/3a,POINT (145.0450688731297 -37.875843999055526)
18457,-37.876404,57-Caulfield Railway Station/Derby Rd (Caulfield East),145.041939,1,3/3a,POINT (145.0419390346771 -37.87640397991619)
18459,-37.875357,56-Caulfield Racecourse/Normanby Rd (Caulfield East),145.039102,1,3/3a,POINT (145.03910187967134 -37.875357010619446)
18460,-37.874494,55-Balaclava Rd/Normanby Rd (Caulfield East),145.038135,1,3/3a,POINT (145.03813491909315 -37.874494000407324)
18461,-37.874145,54-Kambrook Rd/Balaclava Rd (Caulfield East),145.036132,1,3/3a,POINT (145.03613187630808 -37.87414497995818)
18462,-37.873644,53-Caulfield Park/Balaclava Rd (Caulfield North),145.032041,1,3/3a,POINT (145.0320411908638 -37.87364403911335)
18463,-37.873137,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),145.028144,1,3/3a,POINT (145.0281441855418 -37.873136978333946)
18464,-37.872795,51-Hawthorn Rd/Balaclava Rd (Caulfield North),145.024947,1,3/3a,POINT (145.02494702121402 -37.87279497773863)
18465,-37.819429,1-Flinders St/Queens Bridge St (Melbourne City),144.961106,1,58,POINT (144.9611060693013 -37.81942902324112)
18466,-37.818539,2-Flinders Lane/Market St (Melbourne City),144.960698,1,58,POINT (144.96069818906543 -37.81853901317583)
18467,-37.81864,3-William St/Flinders Lane (Melbourne City),144.959776,1,58,POINT (144.959775866602 -37.81863999321785)
18468,-37.872299,47-Caulfield Junior College/Balaclava Rd (Caulfield North),145.021175,1,"3/3a,16",POINT (145.02117493430345 -37.8722989878373)
18469,-37.817819,4-Collins St/William St (Melbourne City),144.959173,1,58,POINT (144.9591728656502 -37.8178190131794)
18479,-37.814106,50-Wharton St/Whitehorse Rd (Surrey Hills),145.091376,"1,2",109,POINT (145.09137602288897 -37.81410598171212)
18481,-37.83223,22-Dorcas St/Eastern Rd (South Melbourne),144.964957,1,1,POINT (144.96495698870316 -37.832229994409644)
18482,-37.834472,23-Moray St/Park St (South Melbourne),144.96385,1,1,POINT (144.963849990927 -37.834471984310866)
18483,-37.835203,24-Clarendon St/Park St (South Melbourne),144.961308,1,1,POINT (144.96130802939874 -37.835202964148905)
18484,-37.835946,25-Cecil St/Park St (South Melbourne),144.958912,1,1,POINT (144.95891186832893 -37.83594600399831)
18485,-37.770297,41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),144.902571,1,"82,57",POINT (144.90257114447155 -37.770297028811285)
18486,-37.769829,42-Clyde St/Raleigh Rd (Maribyrnong),144.899087,1,"82,57",POINT (144.89908705920914 -37.76982902856764)
